tiempo,a_x,a_y,a_z,a_mod
4.549049999999999727e+02,-2.236051454528471538e-01,9.099457696580121047e-02,9.797024772035447526e+00,9.799998656019621279e+00
4.549399999999999977e+02,-2.236056373681527820e-01,9.099491882710102064e-02,9.797024852148808804e+00,9.799998750506887291e+00
4.549700000000000273e+02,-2.236060323100834690e-01,9.099519312195021581e-02,9.797024916167430320e+00,9.799998826064328483e+00
4.550049999999999955e+02,-2.236064639429886092e-01,9.099549272306742265e-02,9.797024985838028499e+00,9.799998908344205617e+00
4.550400000000000205e+02,-2.236068660766844796e-01,9.099576904593431603e-02,9.797025050641625654e+00,9.799998984869358054e+00
4.550699999999999932e+02,-2.236071892784699811e-01,9.099599644259294406e-02,9.797025102195972224e+00,9.799999045894015381e+00
4.551050000000000182e+02,-2.236075423251281391e-01,9.099624179284149239e-02,9.797025158506887266e+00,9.799999112521490474e+00
4.551349999999999909e+02,-2.236078255739448184e-01,9.099643553659654549e-02,9.797025203735273635e+00,9.799999165998048767e+00
4.551700000000000159e+02,-2.236081355385026725e-01,9.099665381867325098e-02,9.797025252682118435e+00,9.799999224029372513e+00
4.552049999999999841e+02,-2.236084242854298743e-01,9.099685466609713780e-02,9.797025298289593565e+00,9.799999278076342080e+00
4.552350000000000136e+02,-2.236086561011968732e-01,9.099701584745696625e-02,9.797025334807521801e+00,9.799999321369208261e+00
4.552699999999999818e+02,-2.236089092564542413e-01,9.099718884736743285e-02,9.797025374770457873e+00,9.799999368702694724e+00
4.553000000000000114e+02,-2.236091126682495100e-01,9.099733038375040772e-02,9.797025406637494882e+00,9.799999406515585321e+00
4.553349999999999795e+02,-2.236093351688524800e-01,9.099748820025273244e-02,9.797025441219316733e+00,9.799999447629165417e+00
4.553700000000000045e+02,-2.236095423906988844e-01,9.099763266067184553e-02,9.797025473497420478e+00,9.799999485967097357e+00
4.553999999999999773e+02,-2.236097087538091721e-01,9.099774857237548364e-02,9.797025499354544920e+00,9.799999516688629342e+00
4.554350000000000023e+02,-2.236098903743647115e-01,9.099787209495843743e-02,9.797025527708521864e+00,9.799999550325065201e+00
4.554649999999999750e+02,-2.236100363558507775e-01,9.099797390615109449e-02,9.797025550289012230e+00,9.799999577174981269e+00
4.555000000000000000e+02,-2.236101960912358078e-01,9.099808830243753810e-02,9.797025574754252730e+00,9.799999606339765634e+00
4.555350000000000250e+02,-2.236103446174023401e-01,9.099818906663371954e-02,9.797025597801759744e+00,9.799999633704903346e+00
4.555649999999999977e+02,-2.236104642159921219e-01,9.099827568390003729e-02,9.797025615979359614e+00,9.799999655410202237e+00
4.556000000000000227e+02,-2.236105946493872343e-01,9.099836582633426263e-02,9.797025636036174490e+00,9.799999679274103315e+00
4.556299999999999955e+02,-2.236106996543938130e-01,9.099844079978014477e-02,9.797025652030942666e+00,9.799999698356129940e+00
4.556650000000000205e+02,-2.236108140954138901e-01,9.099851979820022807e-02,9.797025669576854057e+00,9.799999719241510476e+00
4.556999999999999886e+02,-2.236109208620327971e-01,9.099859458843988225e-02,9.797025685839273024e+00,9.799999738629605162e+00
4.557300000000000182e+02,-2.236110062925668329e-01,9.099865192083597676e-02,9.797025698960995399e+00,9.799999754229016702e+00
4.557649999999999864e+02,-2.236111001705984314e-01,9.099872067087322325e-02,9.797025713035081296e+00,9.799999771079271227e+00
4.557950000000000159e+02,-2.236111754046829214e-01,9.099877344982720828e-02,9.797025724445235895e+00,9.799999784692698057e+00
4.558299999999999841e+02,-2.236112585014890797e-01,9.099883148339932282e-02,9.797025736931374240e+00,9.799999799609983242e+00
4.558650000000000091e+02,-2.236104471887227219e-01,9.099833637319876267e-02,9.797025360474325595e+00,9.799999400157723528e+00
4.558949999999999818e+02,-2.236104807358957891e-01,9.099835951784775168e-02,9.797025395913905754e+00,9.799999436566917410e+00
4.559300000000000068e+02,-2.236105175410577350e-01,9.099838940487009475e-02,9.797025434255488108e+00,9.799999476014178867e+00
4.559599999999999795e+02,-2.236105475502968842e-01,9.099841164892480405e-02,9.797025465143242684e+00,9.799999507783841324e+00
4.559950000000000045e+02,-2.236105807201491380e-01,9.099843632823523265e-02,9.797025498840385538e+00,9.799999542456768964e+00
4.560299999999999727e+02,-2.236106121866519025e-01,9.099845689350989641e-02,9.797025530401578308e+00,9.799999574917329426e+00
4.560600000000000023e+02,-2.236106376207825375e-01,9.099847566979993307e-02,9.797025555544937703e+00,9.799999600807746347e+00
4.560950000000000273e+02,-2.236106656017653738e-01,9.099849886565906931e-02,9.797025582795901855e+00,9.799999628904281224e+00
4.561250000000000000e+02,-2.236106884617275470e-01,9.099851569818835639e-02,9.797025604794120213e+00,9.799999651573727988e+00
4.561600000000000250e+02,-2.236107132543174170e-01,9.099853250645797975e-02,9.797025628948006215e+00,9.799999676442061158e+00
4.561949999999999932e+02,-2.236107376679232761e-01,9.099854999107413744e-02,9.797025651288226555e+00,9.799999699494911454e+00
4.562250000000000227e+02,-2.236107572528903686e-01,9.099856418413720949e-02,9.797025669184968422e+00,9.799999717964892554e+00
4.562599999999999909e+02,-2.236107786484050064e-01,9.099858172743062468e-02,9.797025688591970649e+00,9.799999738017094231e+00
4.562900000000000205e+02,-2.236107962240302671e-01,9.099859217287378788e-02,9.797025704441123750e+00,9.799999754359459914e+00
4.563249999999999886e+02,-2.236108154422913885e-01,9.099860889870621528e-02,9.797025721334600590e+00,9.799999771841630292e+00
4.563600000000000136e+02,-2.236108337710142613e-01,9.099862213357108598e-02,9.797025737243968635e+00,9.799999788287278690e+00
4.563899999999999864e+02,-2.236108486839879228e-01,9.099863298996141436e-02,9.797025749987891885e+00,9.799999801468418426e+00
4.564250000000000114e+02,-2.236108652079015213e-01,9.099864512504335368e-02,9.797025763880359506e+00,9.799999815846383910e+00
4.564549999999999841e+02,-2.236108786701556939e-01,9.099865489157897558e-02,9.797025775017376148e+00,9.799999827377883221e+00
4.564900000000000091e+02,-2.236108937523455797e-01,9.099866312457623174e-02,9.797025787360974292e+00,9.799999840138321261e+00
4.565249999999999773e+02,-2.236109077418275415e-01,9.099867579589818178e-02,9.797025798462097868e+00,9.799999851672939855e+00
4.565550000000000068e+02,-2.236109192658404243e-01,9.099868410659225915e-02,9.797025807503501937e+00,9.799999861051718497e+00
4.565899999999999750e+02,-2.236109320520550392e-01,9.099869343314630210e-02,9.797025817348382404e+00,9.799999871271960927e+00
4.566250000000000000e+02,-2.236109425386346161e-01,9.099870005458506050e-02,9.797025825300567092e+00,9.799999879522493629e+00
4.566549999999999727e+02,-2.236109540750735591e-01,9.099870921950595215e-02,9.797025833823164831e+00,9.799999888390839686e+00
4.566899999999999977e+02,-2.236109652310144802e-01,9.099871448966899423e-02,9.797025841989201567e+00,9.799999896857883641e+00
4.567200000000000273e+02,-2.236109741889558966e-01,9.099872088290161809e-02,9.797025848375984225e+00,9.799999903506490639e+00
4.567549999999999955e+02,-2.236109840373663449e-01,9.099873041875418400e-02,9.797025855112021731e+00,9.799999910553745863e+00
4.567850000000000250e+02,-2.236109921948064017e-01,9.099873618751293247e-02,9.797025860651654483e+00,9.799999916331394445e+00
4.568199999999999932e+02,-2.236110012718915685e-01,9.099874258351797751e-02,9.797025866671353000e+00,9.799999922615773684e+00
4.568550000000000182e+02,-2.236110100483875152e-01,9.099874618115505465e-02,9.797025872436304184e+00,9.799999928612638911e+00
4.568849999999999909e+02,-2.236110169447027840e-01,9.099875357736311732e-02,9.797025876700761415e+00,9.799999933101835481e+00
4.569200000000000159e+02,-2.235935508249926873e-01,9.100577083334586426e-02,9.797037745139981268e+00,9.800011464584772014e+00
4.569499999999999886e+02,-2.236112785410881154e-01,9.099871029773667908e-02,9.797025759877028506e+00,9.799999821880646778e+00
4.569850000000000136e+02,-2.236112990226515329e-01,9.099871045498410249e-02,9.797025772408179733e+00,9.799999834876791382e+00
4.570199999999999818e+02,-2.236113181160962748e-01,9.099871341054313612e-02,9.797025783880553007e+00,9.799999846808793436e+00
4.570500000000000114e+02,-2.236113336983298061e-01,9.099871446073840020e-02,9.797025793135658134e+00,9.799999856426387268e+00
4.570849999999999795e+02,-2.236113509029752922e-01,9.099871572649448348e-02,9.797025803206146577e+00,9.799999866898140510e+00
4.571150000000000091e+02,-2.236113648630460859e-01,9.099871670092796183e-02,9.797025811261697470e+00,9.799999875278828654e+00
4.571499999999999773e+02,-2.236113804075532674e-01,9.099871600466045984e-02,9.797025820134182439e+00,9.799999884496841673e+00
4.571850000000000023e+02,-2.236113948320603839e-01,9.099871876206822030e-02,9.797025828160832006e+00,9.799999892875790763e+00
4.572149999999999750e+02,-2.236114066410484214e-01,9.099871962986047502e-02,9.797025834656734489e+00,9.799999899647231061e+00
4.572500000000000000e+02,-2.236114196905767404e-01,9.099872069093702109e-02,9.797025841717321271e+00,9.799999907013285494e+00
4.572799999999999727e+02,-2.236114302915747365e-01,9.099872149502856444e-02,9.797025847360570694e+00,9.799999912904176824e+00
4.573149999999999977e+02,-2.236114421369965188e-01,9.099872060645056160e-02,9.797025853603178902e+00,9.799999919406923610e+00
4.573500000000000227e+02,-2.236114526629171539e-01,9.099872265232666901e-02,9.797025859214741672e+00,9.799999925275955093e+00
4.573799999999999955e+02,-2.236114621993536278e-01,9.099872218575254246e-02,9.797025863830398862e+00,9.799999930103476586e+00
4.574150000000000205e+02,-2.236114721507565239e-01,9.099872300255039403e-02,9.797025868765656398e+00,9.799999935271886287e+00
4.574449999999999932e+02,-2.236114803603838075e-01,9.099872518990168024e-02,9.797025872616453412e+00,9.799999939329149257e+00
4.574800000000000182e+02,-2.236114890976258485e-01,9.099872592992469533e-02,9.797025876904443820e+00,9.799999943822072623e+00
4.575149999999999864e+02,-2.236114976492391271e-01,9.099872547498000230e-02,9.797025880942221931e+00,9.799999948049526566e+00
4.575450000000000159e+02,-2.236115045255255285e-01,9.099872610066599143e-02,9.797025884091238979e+00,9.799999951360296890e+00
4.575799999999999841e+02,-2.236115120967333003e-01,9.099872728450598969e-02,9.797025887505443009e+00,9.799999954957213433e+00
4.576100000000000136e+02,-2.236115183543142537e-01,9.099872725802946039e-02,9.797025890310445462e+00,9.799999957903901660e+00
4.576449999999999818e+02,-2.236115251299750639e-01,9.099872926370038140e-02,9.797025893213575642e+00,9.799999960979379310e+00
4.576800000000000068e+02,-2.236115317535952440e-01,9.099872804415967686e-02,9.797025896098457309e+00,9.799999964003195174e+00
4.577099999999999795e+02,-2.236114691954390332e-01,9.099870211430154121e-02,9.797025898318068471e+00,9.799999964553938625e+00
4.577450000000000045e+02,-2.236114776538566939e-01,9.099870509175551903e-02,9.797025900632725381e+00,9.799999967088538710e+00
4.577749999999999773e+02,-2.236114854420324649e-01,9.099870202862844759e-02,9.797025902566604216e+00,9.799999969171096836e+00
4.578100000000000023e+02,-2.236115528812659403e-01,9.099873081389374396e-02,9.797025904668926088e+00,9.799999973078863391e+00
4.578450000000000273e+02,-2.236115580472548547e-01,9.099872935932463991e-02,9.797025906735091993e+00,9.799999975248768536e+00
4.578750000000000000e+02,-2.236115621432956946e-01,9.099872972013023364e-02,9.797025908305153408e+00,9.799999976915167110e+00
4.579100000000000250e+02,-2.236115665444699252e-01,9.099873192735669081e-02,9.797025909921002196e+00,9.799999978651444010e+00
4.579399999999999977e+02,-2.236115702570742325e-01,9.099873225355270545e-02,9.797025911289001243e+00,9.799999980106768760e+00
4.579750000000000227e+02,-2.236115743673252609e-01,9.099873270687605653e-02,9.797025912785114699e+00,9.799999981700423746e+00
4.580099999999999909e+02,-1.242010424216030140e+00,9.386620224712469707e-01,1.113569433533985453e+01,1.124399237888443359e+01
4.580400000000000205e+02,-1.744723031343540898e+00,-8.638593106756031759e-01,9.545871478820661338e+00,9.742380286916707988e+00
4.580749999999999886e+02,-2.130252822791395828e-01,8.721053056866170938e-02,9.805519964718193648e+00,9.808221409920315992e+00
4.581050000000000182e+02,-2.236248130931149103e-01,8.555017977912643401e-02,9.796947590849786280e+00,9.799872906734485412e+00
4.581399999999999864e+02,-2.236159533396701871e-01,8.367988735908418740e-02,9.796971266039944837e+00,9.799880224051147337e+00
4.581750000000000114e+02,-2.236061408064122236e-01,8.180706029530068757e-02,9.796992639814149584e+00,9.799885554734458992e+00
4.582049999999999841e+02,-2.236085629869712377e-01,8.019122021695990199e-02,9.797010323014065492e+00,9.799889932569913142e+00
4.582400000000000091e+02,-2.236110632553717503e-01,7.831685977338788407e-02,9.797030191553709244e+00,9.799894693941862300e+00
4.582699999999999818e+02,-2.236109703174051222e-01,7.670910673265937674e-02,9.797046725242111620e+00,9.799898504049886938e+00
4.583050000000000068e+02,-2.236100264819481376e-01,7.483308087092858940e-02,9.797065414637284420e+00,9.799902661384852109e+00
4.583399999999999750e+02,-2.236109856782049488e-01,7.295826360357431095e-02,9.797083422863794411e+00,9.799906549334876260e+00
4.583700000000000045e+02,-2.236110551983380712e-01,7.135097128298137359e-02,9.797098375670083570e+00,9.799909665280967630e+00
4.584049999999999727e+02,-2.236108585565203255e-01,6.947577430632853601e-02,9.797115260885501442e+00,9.799913067693786672e+00
4.584350000000000023e+02,-2.236092427659819304e-01,6.786762440798627116e-02,9.797129294577379355e+00,9.799915791605528170e+00
4.584700000000000273e+02,-2.236114241452149265e-01,6.599407691681834220e-02,9.797145045771522121e+00,9.799918792269751933e+00
4.585049999999999955e+02,-2.236114906223408971e-01,6.411936183207143924e-02,9.797160276702996384e+00,9.799921575130447593e+00
4.585350000000000250e+02,-2.236116383069460534e-01,6.251256589979717337e-02,9.797172894734817561e+00,9.799923811694064568e+00
4.585699999999999932e+02,-2.236119241503803645e-01,6.063816438161323541e-02,9.797187111785776281e+00,9.799926253954319932e+00
4.586000000000000227e+02,-2.236120411894568782e-01,5.903149262375160383e-02,9.797198884609352731e+00,9.799928216404294901e+00
4.586349999999999909e+02,-2.236122193054385365e-01,5.715718914546997348e-02,9.797212137080478556e+00,9.799930358316366608e+00
4.586700000000000159e+02,-2.236124184234986323e-01,5.528294990632878075e-02,9.797224886111404629e+00,9.799932356259617450e+00
4.586999999999999886e+02,-2.236125490439205832e-01,5.367648374355191154e-02,9.797235421150848111e+00,9.799933960718808734e+00
4.587350000000000136e+02,-2.236127191327573760e-01,5.180236540218852853e-02,9.797247258641261780e+00,9.799935713063272047e+00
4.587649999999999864e+02,-2.236129087600255416e-01,5.019607608258246090e-02,9.797257021814568034e+00,9.799937118701990357e+00
4.588000000000000114e+02,-2.236130895319599632e-01,4.832207515661555985e-02,9.797267978051232618e+00,9.799938656466455456e+00
4.588349999999999795e+02,-2.236132447026735193e-01,4.644810642682561247e-02,9.797278472119330672e+00,9.799940090125550896e+00
4.588650000000000091e+02,-2.236116065178208601e-01,4.485013883628412301e-02,9.797287074916605221e+00,9.799941209714020829e+00
4.588999999999999773e+02,-2.227487727546981766e-01,4.397804410931131780e-02,9.797326446989982784e+00,9.799956968936994528e+00
4.589300000000000068e+02,-2.217566869926274331e-01,4.356207842083458653e-02,9.797352468346288035e+00,9.799958626030692344e+00
4.589649999999999750e+02,-2.205922746823323066e-01,4.307597814148347859e-02,9.797382683457872332e+00,9.799960404902794409e+00
4.590000000000000000e+02,-2.194339360706612785e-01,4.259038181651769034e-02,9.797412520953722392e+00,9.799962107001409350e+00
4.590299999999999727e+02,-2.184411149924197493e-01,4.217416793533312891e-02,9.797437858098172470e+00,9.799963457302046876e+00
4.590649999999999977e+02,-2.172788175567800240e-01,4.168810660054573375e-02,9.797467242071890681e+00,9.799964915358758688e+00
4.590950000000000273e+02,-2.162848059896349817e-01,4.127165248773592005e-02,9.797492185017697253e+00,9.799966101068099178e+00
4.591299999999999955e+02,-2.151254921453696067e-01,4.078576933867745363e-02,9.797521042812270764e+00,9.799967399981522220e+00
